9577	ドタキャン	今、ガイヘルさんにドタキャンのメールしたところ。	NULL		
9578	ドタキャン	ドタキャンしたり、自分の出た映画の感想を聞かれて「別に・・」なんて言ってるようじゃ、ハリウッドじゃまずやっていけないのは確かでしょうから。	NULL		
9579	ドタキャン	男子生徒と帰宅するはずだったのに、ドタキャン	NULL		
9580	ドタキャン	以前サップがドタキャンした試合全てにこれが当てはまる可能性がでてきた	NULL		
9581	ドタキャン	いったん引き受けた仕事は、いかなる私事があっても（事前の連絡で調整できるものは別として）穴を空けません。ドタキャンは、しない。	NULL		
9582	ドタキャン	今回のイベント、もともと４．５人で行く計画だったのに、あれよあれよドタキャンやら何やらで人数が減り、結局、新木場に集合したのは３人。	NULL		
9583	ドタキャン	井戸田潤（スピードワゴン）は花粉症のつらさを「月１回の娘との面会をドタキャンされるくらい苦しい」と自虐的に表現。	NULL		
9584	ドタキャン	いや〜。ドタキャン喰らったけど、それを帳消しにして余りあるくらいに良いことに出くわした。	NULL		
9585	ドタキャン	またしても忙しくてドタキャンの可能性が…	NULL		
9586	ドタキャン	ただし、契約書交わすまでは、ドタキャンも考えられますので	NULL		
9587	ドタキャン	インフルエンザで昼から学級閉鎖の日に友達と遊ぶ約束をし、待ち合わせの公園でずっと待ってたけれど友人はドタキャン。おかげで風邪ひいた話とか。	NULL		
9588	ドタキャン	CM発表会ドタキャンや「離婚」騒動の説明を記者会見の場でするのかと注目されていたのに、「予告」していた会見について、主催者側が報道陣に対し「質疑応答なし」と通告したからだ。	NULL		
9589	ドタキャン	が、子ども達はみな各々に理由をつけてドタキャン…。	NULL		
9590	ドタキャン	ホースト戦のドタキャンも契約不備だったことを知らない方々ですか？	NULL		
9591	ドタキャン	一昨年、絢香コンサートに来たのに肝心の絢香ドタキャンだった思い出の地、『つがる地球村』に到着♪───Ｏ（≧∇≦）Ｏ────♪	NULL	（≧∇≦）	
9592	ドタキャン	スタッフの話によりますと、今日予約とったのにドタキャンとなってしまうお客さんが多いということです。	NULL		
9593	うざい,チクる	まじ、チクるだけのやつってうざいなｗ	NULL		
9594	うざい	目は疲れるし、メガネうざいし、ソフト少ないし・・・	NULL		
9595	うざい,きもい	おっさんって本当にきもいしうざい。	NULL		
9596	うざい	あといちいちキャサリンageするのうざい。	NULL		
9597	うざい	とか遠まわしに凄いって言ってほしいんだろうけどうざいっつの	NULL		
9598	うざい	アメリカの小学生向けの本の絵がうざい	NULL		
9599	うざい	こいつなんなんだ…遠まわしに手伝ってなんだろうがいちいちうざいんだよ	NULL		
9600	うざい	うざいったらなんの・・・	NULL		
9601	うざい	デーブのだじゃれがうざい。でも，心のオアシスだから，フォローを外すわけにはいかない。	NULL		
9602	うざい	今一番うざいのは隣の男子、ありえんうざい	NULL		
9603	うざい	そしたら「うざい」って思ってた人にもきちんと謝れたことになるから	NULL		
9604	うざい	敵の壁とアイスマインがひたすらうざい。	NULL		
9605	うざい	結んでも揺れて邪魔なんですけど結ばないとまたそれも邪魔+うざい。	NULL		
9606	うざい	いや、こーゆーのほんとうざいとは思うんだけど、一言だけ言わせてください。	NULL		
9607	うざい	今のところ快適な感じ。読み込みに少し時間がかかってその間固まったように見えるのと、広告がうざいのは私にとっては許容範囲内だ。	NULL		
9608	うざい,へタレ	もうあんなへタレでうざい主人公は抹消しようぜw	NULL		
9609	うざい	ネタがないのか斎藤佑樹の猛プッシュっぷりがハンパなくうざい。	NULL		
9610	うざい,イタ電	最近、イタ電うざいんだよ。	NULL		
9611	うざい	うざいけど眠たすぎてそれどころではないあんず。	NULL		
9612	うざい	最近、うざいくらいビートルズについて、語る所？	NULL		
9613	うざい	うざいのはヤダ	NULL		
9614	うざい	もう、うざいよ。	NULL		
9615	うざい	世界に迎合せず、孤高の道を邁進するのが、当面の日本の国益に叶うのですが、やっかんで邪魔をしたり、アタリ氏のように無責任なことを言う連中は、うざいから入国拒否するのがアタリ前だ。（笑）と思われた方、クリックをお願いします。	NULL	（笑）	
9616	うざい	居れば居るで、うざい奴ですが・・・	NULL		
9617	うざい	だんなのるうへのうざい愛情表現	NULL		
9618	うざい	あと風圧がうざいし、高く飛んでからの3連ブレス中に	NULL		
9619	うざい	毎回毎回硬くてスペシャル痛くて移動の邪魔をするとうざい事この上ないゴーレムすらまとめて薙ぎ払ってしまった	NULL		
9620	うざい	ちなみに、３D映画のどこがいいのか私にはさっぱりわからない。特別なメガネをつけてまで人工的な奥行き感を味わいたいって・・・電気屋で３Dテレビも見てきたけど、ゴーグルをつけなきゃいけない分だけただうざい、に尽きるな。	NULL		
9621	うざい	「ツイてない」ではすまされないんだよね。チャットうざいし。	NULL		
9622	うざい	どうしても鳴門のmc思い出しちゃうのがうざい　笑笑	NULL		
9623	うざい	何がうざい、いやそもそも喰らわなければいいって話だが団子になるのが結構邪魔	NULL		
9624	うざい	こう言うおばはん的なおっさんって小ざかしい！なんかこう、「してやったり！」みたいな態度がうざい。	NULL		
9625	うざい	単にゆずがうざいのか（自粛（笑））	NULL	（笑）	
9626	うざい	ＣＤでは、うざい＋惚気の入った志青さんのお守りをしているのではと予想。	NULL		
9627	うざい	うざい客が今日も居るのでガン無視、そしたらイライラした客が玉流す時に大声で「今日も出してないな」と喚いてる。	NULL		
9628	ツンデレ	早苗さんも言うように、うちのパソコンすぐにツンデレ状態になるんですよね…。	NULL		
9629	ツンデレ	なんというツンデレｗしっかりツイッターでコメントを確認致しましたっ！！	NULL		
9630	ツンデレ	雅刀、ツンデレというか、無愛想デレというか、デレ発動するともう最強(笑）	NULL	(笑）	
9631	ツンデレ	てかずっと修羅場ツンデレで見るの疲れたわ・・・	NULL		
9632	ツンデレ	ツンデレなのか？アンチ何様のつもりだよ・・・。	NULL		
9633	ツンデレ	現実で起こる問題に対し、内面での処理が許容量を越えると暴力に訴える癖があるのはだいたいのツンデレが持ちえるオーバーロード特性だが、木刀ではなく竹刀を選択した辺り最後の理性だろうか。	NULL		
9634	ツンデレ	まさにツンデレです。	NULL		
9635	ツンデレ	最後はみなとが他の子供に話しかけるという明るい希望を感じさせる展開とメリーのツンデレで〆。	NULL		
9636	めっちゃ	めっちゃ面白いじゃないか。このアニメはおへそだけじゃないな(もちろんおへそは舐めたいです、はい)。	NULL		
9637	ツンデレ	ツンデレですので、楕円形の赤縁メガネが最適。メガネをくいっとあげるしぐさに定評がありますが、レンズの破損には十分注意して下さい。	NULL		
9638	ツンデレ,むっちゃ	幼馴染、ツンデレ、こーゆーキャラむっちゃ嫌い。	NULL		
9639	ツンデレ,デレ	自覚があるとしたらツンデレではなく単にデレオンリーなキャラである。実際もうすでにツンな部分はなくなっている気がする。	NULL		
9640	ウザイ(うざい),ツンデレ	ウザイぐらい愛想振りまく時もあれば、ツンデレモード全快の時もある困ったヤツなんです	NULL		
9641	ツンデレ	しかし、箒のツンデレに気付かないのはまだ良いとして、セシリアのデレデレに無反応は一夏はおかし過ぎだろ(笑。	NULL		
9642	ツンデレ	セカンド幼なじみもツンデレ！	NULL		
9643	ツンデレ	サテライザーの「巨乳＆メガネっ娘」ツンデレギャップがたまらないっ！	NULL		
9644	ツンデレ	ツンデレなのは分かりますが、何度ツンからやり直させれば気が済むんだ！？と言う位デレが少なくて少なくて…毎度振り出しに戻されて嫌になりました。	NULL		
9645	ツンデレ	ツンデレ　だーー（笑）	NULL	（笑）	
9646	ツンデレ	山井さんはツンデレだな〜まったく。	NULL		
9647	ツンデレ	厳密な意味からは外れるが、広義な意味で言うところの典型的なツンデレとしての可愛さがそこに見える。	NULL		
9648	ツンデレ	基本ツンデレが人気なんだな	NULL		
9649	ツンデレ	こう、なんてーの？夫は妻が怖かったと可愛く（？）訴えてることに気がつくべきだ。どうせツンデレですがー	NULL		
9650	ツンデレ	ツンデレ魔女っ子エルシア可愛いよ♪	NULL		
9651	ツンデレ	堂上のようなツンデレさんは　可愛らしくてたまりませんね(p≧≦q)〃アニメとコミックを比べてみると　大筋は同じなんですけど	NULL	(p≧≦q)	
9652	ツンデレ	と、ここで話がようやく元に戻るわけですが（エエーーッ）、今回のＶＳで、全体的にどＳ仕様にすることで、これまで散々だだ漏れてきたアレやコレやを回収をしようとしているのかもしれませんが、逆にあれはあれであむぁいよ、ただのツンデレの人だと思われちゃうだけだから、アナタガトゥキダカラーーー	NULL		
9653	ツンデレ	しかし、箒は口とは裏腹に一夏を独占できる時間を持てるのがうれしいみたいですね。・・・なんというツンデレ。(^^	NULL	(^^	
9654	ツンデレ	ということはツンデレは好きか？	NULL		
9655	ツンデレ	おまいら素直じゃないな　ツンデレかｗ	NULL		
9656	ツンデレ	言われている鈴音、これまたツンデレ臭が…。	NULL		
9657	ツンデレ	どこぞの神様から言わせればツンデレ以外は考えられない生物です。	NULL		
9658	ツンデレ	まぁ、かつてのツンデレとはそういうもんだったが……。	NULL		
9659	ツンデレ	次はきりんちゃんのリク絵のツンデレビアンカだ。。。	NULL		
9660	ツンデレ	ツンデレ描けるかな＾ｐ＾	NULL	＾ｐ＾	
9661	ツンデレ	しかし、うちのしおんはサスケままが呼んでもツンデレかましてました･･･	NULL		
9662	ツンデレ	ツンデレ絶好調だったしー。	NULL		
9663	ツンデレ	さすがツンデレお嬢様がくれる箱から出るだけのことはあります。	NULL		
9664	ツンデレ	少々ツンデレ気味（？）の心瑠くんに遊ばれながら、メインのマッサージを堪能。	NULL		
9665	ツンデレ	性格は、所謂ツンデレ。	NULL		
9666	ツンデレ	ツンデレなのか？	NULL		
9667	ツンデレ	これはツンデレを楽しむアニメですよ	NULL		
9668	ツンデレ	とってもワガママなツンデレニャン子ですｗ	NULL		
9669	ツンデレ	いやもう可愛いとしか言いようがない！ ツンデレさんがいっぱいw	NULL		
9670	トゥルトゥル	硫黄の匂いムンムンの温泉で肌トゥルトゥル♪	NULL		
9671	トゥルトゥル	早く泳ぎたいなら、とりあえず全身の毛を剃ってトゥルトゥルにすべきだと思います！	NULL		
9672	トゥルトゥル	これで､もっちもち＆トゥルトゥルなお肌にイキイキがプラス。	NULL		
9673	トゥルトゥル	歩道もトゥルトゥルっす・・・怖ええええ。。。（笑）	NULL	（笑）	
9674	トゥルトゥル	保険診療ではないので、歯石を取って終わり！ではなく、完璧にツルツル・・・いや、トゥルトゥルに仕上げる必要があります。	NULL		
9675	トゥルトゥル	べっぴんの湯のトゥルトゥル度MAXは衝撃の一言！	NULL		
9676	トゥルトゥル	毒が出まくってお肌トゥルトゥルでしたが翌々日には元通り。	NULL		
9677	トゥルトゥル	お会いする度にいつもお肌もヘアーもトゥルトゥルでいらっしゃいます	NULL		
9678	トゥルトゥル	髪の毛をトゥルトゥルにしてもらいました≧(´▽｀)≦	NULL	(´▽｀)	
9679	トゥルトゥル	洗い上がりのお肌はトゥルトゥル。	NULL		
9680	トゥルトゥル	洗い流さないトリートメントめちゃめちゃトゥルトゥルになります髪乾かす時とか、朝の寝ぐせにいいんだって	NULL		
9681	トゥルトゥル	裕ちゃんでオチたクチなんでトゥルトゥルの智也君大好き	NULL		
9682	トゥルトゥル	トゥルトゥルになる、シルキー脱毛導入しました↓	NULL		
9683	トゥルトゥル	本当にコラーゲンでトゥルトゥル。身体も温まり、翌日のお肌はピカピカでした。	NULL		
9684	トゥルトゥル	野菜もトゥルトゥルで、とっても美味しかったです	NULL		
9685	トゥルトゥル	僕はトゥルトゥル路面がドライブでごまかし易いので好きですけど笑。	NULL		
9686	トゥルトゥル	うちもトゥルトゥル～になりたいわっ(^0_0^)	NULL	(^0_0^)	
9687	トゥルトゥル	そんなもっちもち＆トゥルトゥル＆イキイキ＆ぷるっぷるなお肌をしっかり保護してくれるので	NULL		
9688	トゥルトゥル	けど毛先トゥルトゥルになって感激	NULL		
9689	トゥルトゥル	お肌トゥルトゥル～	NULL		
9690	トゥルトゥル	洗い流すのすごいトゥルトゥルになったぁぁ	NULL		
9691	トゥルトゥル	トゥルトゥルでしたなあ。(´Д｀)	NULL	(´Д｀)	
9692	トゥルトゥル	でもこれはそんなにトゥルトゥルしてないけどね、、。	NULL		
9693	トゥルトゥル,テンション	お顔トゥルトゥルってだけでテンション上がってすいやせん	NULL		
9694	はっちゃける	来年も思い切りはっちゃける予定ですが、大丈夫だよね？！(笑)	NULL	(笑)	
9695	はっちゃける	社会人には無理かな、だってはっちゃける最高の場だよう、こんな長期休暇ないよう。	NULL		
9696	はっちゃける	で、まあ、またしても竜侍コンビがはっちゃけるわけです。	NULL		
9697	はっちゃける	五十嵐君もなんだか05に来るとはっちゃけるというか・・・裸族に最初になったのも05でしたし。	NULL		
9698	はっちゃける	コンビの中の役割として、はっちゃけるのがブルース・ウィリスではなくトレイシー・モーガンの方で、ブルース・ウィリスが抑え役に回ってる（リーサル・ウェポンで言ったらリッグスではなくマータフの方の役割をやってるわけだ）、という辺りに「ブルース・ウィリスも年取ったんだな」みたいな感慨がこみ上げてきます。	NULL		
9699	はっちゃける	もっとはっちゃける曲が欲しかったぁ。	NULL		
9700	はっちゃける	私はここで大親友とはっちゃける。	NULL		
9701	はっちゃける	なんて言わずに、今夜はAIRにてVOICE、はっちゃけるぞー。	NULL		
9702	はっちゃける	ランダムで展開がはっちゃけるのが面白いんだけど何でFEARのシステムではそういうのが出来んのかね	NULL		
9703	はっちゃける,ニコ動	ついでにニコ動だと公式もはっちゃけるからおもしろいなーとは思う	NULL		
9704	はっちゃける	はっちゃけるぜい	NULL		
9705	はっちゃける	声は結構良い気がします。しかしあれですか、ヴィクトリカ予告編ではっちゃけるのが基本スタイルになるんですか？(汗)	NULL	(汗)	
9706	はっちゃける	明日、はっちゃけるぞぉ笑	NULL		
9707	はっちゃける	日光浴するオウマ…はっちゃけるオウマ〜	NULL		
9708	はっちゃける	自らがよりはっちゃけることで、「真珠さん」の戦闘に対する恐怖心を曖昧にしてたりしたら格好良いんだけど…それは考え過ぎかな。	NULL		
9709	はっちゃける	俺もある程度はっちゃけることができましたし。	NULL		
9710	はっちゃける	大きくなっても可愛さは変わらないﾍﾞﾙ。来年もはっちゃけることでしょう。	NULL		
9711	はっちゃける,ゲーセン	ゲーセンではっちゃける。	NULL		
9712	はっちゃける	ひとりではっちゃけるのは ちと恥ずかしいので、ひなちゃんに付き合ってもらいましょう。	NULL		
9713	はっちゃける	正月だ、これくらいはっちゃけるのも悪くない	NULL		
9714	はっちゃける	仲間と夜通しはっちゃける年始なんて、20代のとき以来じゃないかな。	NULL		
9715	はっちゃける	まじしゃんずあかでみいはランダムの振れ幅が大きくてはっちゃけるシステムなので、エンディングも拡散しやすくて対応も要注意ということらしい。	NULL		
9716	はっちゃける	さてさて今年も後はＣＤＪ行ってはっちゃけるだけですわ。	NULL		
9717	はっちゃける	今夜は どこで はっちゃけるんかの〜(*´∇｀*)	NULL	(*´∇｀*)	
9718	はっちゃける	みんなで、はっちゃける始末	NULL		
9719	はっちゃける	ウェバーって、すごくいいか、はっちゃけるか、どちらかのことが多いですよね。	NULL		
9720	はっちゃける	序にノートだから、はっちゃける事も出来ないという哀愁。	NULL		
9721	はっちゃける	上掲画像の四人がレギュラーなんですが、ケリー・ウィリアムズ演じるジリアン・フォスターは、社会性に欠けるライトマンに変わって実務的なことを切り盛りする役割を担った、「しっかり者」ですので、美人で聡明なしっかり者キャラの縛りがあって、あんまりはっちゃけることができません。	NULL		
9722	はっちゃける	明日は年越しROが出来る様に、頑張ってみたいと思いますっ。はっちゃけるかもね☆	NULL		
9723	はっちゃける	山崎昭博、KEI山宮をKOしてはっちゃける寸前の鳥生。石川を撃破すれば、いよいよタイトル挑戦権獲得か。	NULL		
9724	はっちゃける	ドイツの方がはっちゃけるんですね～。	NULL		
9725	はっちゃける	今日ゎDream5の恋のダイヤル６７００リリースとゆーわけでー朝からあげあげ今年も派手にはっちゃけるど	NULL		
9726	カワユス	こんなにくっついてめちゃカワユスねぇぇぇ〜	NULL		
9727	カワユス	お洋服を選んで何度も着てるんやって～カワユス(☆>⊇	NULL	(☆>⊇	
9728	カワユス	ちょーーーーーーーーカワユスやなあﾍ(≧▽≦ﾍ)　きゃーーん♪	NULL	(≧▽≦ﾍ)	
9729	カワユス	すっぴんウィークなんですねｗｗカワユスひぃちゃんですよ☆ハンバーグかえ？	NULL		
9730	カワユス	トレードマークの大きなコック帽もカワユスな〜♪	NULL		
9731	カワユス(カワユス)	カワユスすぎなんだから～♡	NULL		
9732	カワユス	カワユス！	NULL		
9733	カワユス	寝てる時は・・・・カワユス。	NULL		
9734	カワユス	まぁカワユスだったから欲しかったんだけど(σ・∀・)σ	NULL	(σ・∀・)	
9735	カワユス	口もとぷにっぷにでカワユス	NULL		
9736	カワユス	もう バック と キャリーだけでも カワユスなぁ	NULL		
9737	カワユス	もっともっとカワユスな〜♪	NULL		
9738	カワユス	にょきんとでてる、お手手がカワユス　 ｱﾎｰ＞	NULL		
9739	カワユス	ぷんすかホウキちゃんカワユス♪	NULL		
9740	カワユス	カワユスなデザインだったので、購入してみましたー！	NULL		
9741	カワユス	６の数字のサイコロの目を出したくて、ちょこんとサイコロを置くかえぴょんカワユス(爆笑)	NULL	(爆笑)	
9742	カワユス	ウサミミみくちゃんカワユスなぁ～	NULL		
9743	カワユス	美香さんの足にサンドされてカワユス	NULL		
9744	カワユス	カワユスなりゅうちゃんのお写真貼ってるの★	NULL		
9745	カワユス	本当に見てるだけで癒されるわーいや～カワユスですな	NULL		
9746	カワユス	カワユスですよっ	NULL		
9747	カワユス	モンモランシーカワユス。	NULL		
9748	カワユス	右京さんの人の家とか嗅ぎ回る仕種がまさに小動物でカワユス( ゜∀゜)ノ	NULL	( ゜∀゜)	
9749	カワユス	会場が火器厳禁のため、ケーキにエアふーをするかえぴょんカワユス(笑)	NULL	(笑)	
9750	カワユス	お色気たっぷりな乱菊さんに翻弄されまくる修兵ちゃん、めっちゃカワユス♪	NULL		
9751	カワユス	カワユスです！！	NULL		
9752	カワユス	アフタヌーンティ行ったら見て見て。カワユス！	NULL		
9753	カワユス	あどけない顔がカワユスオシャレBOYですな☆-(・ε・｀	NULL	(・ε・｀	
9754	カワユス	カラーがハッキリしていてカワユス	NULL		
9755	カワユス	そのカワユス姿をご紹介しましょう。	NULL		
9756	カワユス	ボーイッシュな永作ちゃんもカワユスなぁ ( ´艸｀)	NULL	( ´艸｀)	
9757	カワユス	レースもガーリー度高めでカワユスですバリエーションまだまだあります	NULL		
9758	カワユス	ほんまにライラはカワユスやでぇぇ。	NULL		
9759	ゆるキャラ	ゆるキャラいっぱいいるからなあ。	NULL		
9760	ゆるキャラ	成功したゆるキャラって、ひこにゃんとせんとくん位だよね	NULL		
9761	ゆるキャラ	せんとくんはゆるキャラじゃないだろ	NULL		
9762	ゆるキャラ	最近ってことではないですが、ゆるキャラが好き	NULL		
9763	ゆるキャラ	今日もまだ微妙に「ゆるキャラ」な苺ママっす。詳しくは昨日の記事をご覧ください。。	NULL		
9764	ゆるキャラ	松山空港ではゆるキャラが迎えてくれた。	NULL		
9765	ゆるキャラ	ミク厨め、我が市のゆるキャラに何してくれるんだ	NULL		
9766	ゆるキャラ	なんと大阪府高槻市ではゆるキャラが３１体もある んやそうです。	NULL		
9767	ゆるキャラ	ゆるキャラの波に揉まれて消えたキンタローマンの事を忘れはしない	NULL		
9768	ゆるキャラ	残念な ゆるキャラ…	NULL		
9769	ゆるキャラ	ゆるキャラです…ゆるキャラの着ぐるみが、ゆるゆるしています。	NULL		
9770	ゆるキャラ	聞いたこと無いゆるキャラがいっぱい歩いてた。	NULL		
9771	ゆるキャラ	ご当地ゆるキャラブームとかいう軟弱なモノに一喝をくれたキャラ	NULL		
9772	ゆるキャラ	ゆるキャラのつぶやき集めたサイト作りました。	NULL		
9773	ゆるキャラ	ゆるキャラ長引いているようですね、、、大丈夫ですか？人あたりがゆるキャラなでけではなく、お腹までもだなんて・・・(ToT)	NULL	(ToT)	
9774	ゆるキャラ	この他にもゆるキャラが登場するかも！	NULL		
9775	ゆるキャラ	よそに子どもをつくっても、何をやっても許される日本一のゆるキャラ	NULL		
9776	ゆるキャラ	カピバラちゃん・・・真ん中。カピバラ３兄弟。ゆるキャラでかわいい	NULL		
9777	ゆるキャラ	家に帰ってさっきのゆるキャラ記事をちゃんと見たけど、ゆるキャラっていうか、単なるイラストじゃないの…？キャラにする気ある？例えば図書館のわにくんとかブックスタートのカンガルーとか、違うと思うんだけどなあ。	NULL		
9778	ゆるキャラ	ハードなイメージのモトクロスにおよそ似つかわしくない、今で言う『ゆるキャラ』。	NULL		
9779	ゆるキャラ	“凶暴なゆるキャラ”　なんだってさ！　　　(ﾟ×ﾟ*)ﾌﾟｯ♪	NULL	(ﾟ×ﾟ*)	
9780	ゆるキャラ	ゆるキャラは ゆるゆる動いて…頷いている様です。	NULL		
9781	ゆるキャラ	こうしたゆるキャラの乱立ぶりは調整不足を示しているとの声も。	NULL		
9782	ゆるキャラ	そう思っていると、私の後ろから ご年輩のご夫人が ゆるキャラに近付き、係員に訊きました。	NULL		
9783	ゆるキャラ	ゆるキャラ、可愛い。☆	NULL		
9784	ゆるキャラ	「ゆるキャラ」乱造　って言うから、着ぐるみまで作ってるのかと思った。	NULL		
9785	ゆるキャラ	しかもイベントスペースに居たゆるキャラは、地元のマスコットキャラです。	NULL		
9786	ゆるキャラ	「ゆるキャラ」てのは名前の通り「ゆるい」キャラではありますが、その個性にはきらりと光るモノがあります（もちろん明らかにとって付けたようで「？」なキャラ、てのもいますけど）。	NULL		
9787	ゆるキャラ	せんとくんはゆるキャラのわくを超えてる	NULL		
9788	ゆるキャラ	ゆるキャラは “ ゆるさ ” が魅力ですけれども、そういう “ ゆるさ ” ではないはず…。	NULL		
9789	アゲアゲ	私は曲がり者なので・・・評論家たちが演出するアゲアゲムードには決して踊らされない・・・	NULL		
9790	アゲアゲ	「ア〜オッ！」「ア〜〜オッ！」とシャウト連発で、会場の雰囲気もアゲアゲになってきたわ〜。	NULL		
9791	アゲアゲ	アゲアゲでどこか行きたくなっちゃいます☆☆☆	NULL		
9792	アゲアゲ	日曜に調子がよかったのは、たぶんＬＳＤのおかげ。しばらくはＬＳＤ中心（明日はアゲアゲ予定）。	NULL		
9793	アゲアゲ	ホトンド浜松市内でしか住んだこと無い私にとっては雪は萌え萌えな展開でテンションもアゲアゲで写真撮らねばと外に出た！！	NULL		
9794	アゲアゲ	今年もまた、飲まなくてもテンションアゲアゲでいかせていただきます（＾皿＾）ｖ	NULL	（＾皿＾）	
9795	アゲアゲ	momoママさんに頂いた『お野菜』や『ワンコ用プリン』で、さらにアゲアゲ。(笑)	NULL	(笑)	
9796	アゲアゲ,テンション	取引先の方からもどうだった？って聞かれてまたそこでもテンションアゲアゲ	NULL		
9797	アゲアゲ	１・２月はＬＳＤを頑張ろうと思うものの、心拍アゲアゲで走ってしまいなかなかできてません （ ＞ _ ＜ ）	NULL	（ ＞ _ ＜ ）	
9798	アゲアゲ,テンション	コギさん達も、最初は『オヤツ』の登場でテンションアゲアゲ。	NULL		
9799	アゲアゲ,テンション	このメニューのレッスンをとても楽しみにされていて最初からテンションアゲアゲです（笑）	NULL	（笑）	
9800	アゲアゲ,テンション	雪が残るラン〜みんなテンションアゲアゲでーす♪	NULL		
9801	アゲアゲ,テンション	今季最高のパウダーに皆テンションアゲアゲです	NULL		
9802	アゲアゲ,テンション	雪があるといつものお庭でもテンションアゲアゲ♪	NULL		
9803	アゲアゲ,テンション	この直前にロッシとお外のランで遊んだばっかりだったからテンションアゲアゲ	NULL		
9804	アゲアゲ	かなーりアゲアゲ陽気なソカです	NULL		
9805	アゲアゲ	実際は軍艦任せで、諸君は一発の砲弾を撃つ事も無く高見の見物に終始したのだが、それでも痛快この上ない。士気は上がる。アゲアゲだ（笑）。	NULL	（笑）	
9806	アゲアゲ	やっぱり自分はテンション♂アゲアゲの実況の方があってるな	NULL		
9807	アゲアゲ	みんなテンションアゲアゲでしたよ(^O^)	NULL	(^O^)	
9808	アゲアゲ,マスゴミ	マスゴミはどこもかしこもやたらとアゲアゲしてますが、ハッキリいって全く流行っていないです（笑）	NULL	（笑）	
9809	イケイケ	うむ、味方の凸屋さんイケイケだな〜	NULL		
9810	イケイケ	イケイケドンドンの一日のスタートでした	NULL		
9811	イケイケ	スーもまだまだイケイケっす(*^0^*）ノ	NULL	(*^0^*）	
9812	イケイケ	所属のアイドルたちが少し売れるようになるとイケイケドンドンで働かせる。	NULL		
9813	イケイケ	背が伸びたら、イケイケな服着たいんやそうで	NULL		
9814	イケイケ	なんせ俺もまだ若かったし、「イケイケ」だからね、黒のコートに金色のネーム刺繍、チーム名も金縁に赤だから、目立つというより「悪そう」な感じでね、カッコよかったなぁ。	NULL		
9815	イケイケ	長脇工業といえば、荒木塾のイケイケ筋肉野郎(笑)悟くん(o￣▽￣o)	NULL	(笑)$(o￣▽￣o)	
9816	イケイケ	設定推測要素が微妙なバランスだし、ツボに入るとリターンは大きいから、今はかろうじて人気の下降線が緩やかだけど、ただ、不満度とイケイケ感の比は今のどの台よりも群を抜いているのは間違いない。	NULL		
9817	イケイケ	企業もバブルのころは仕事できそうでやり手でイケイケな感じの学生を取っていたが、今は『信頼できる』や「価値観が近い」人を取っているように思う	NULL		
9818	オタク	冒頭の彼女との会話シーンから、自信満々マークのデリカシーのない屈折オタクっぷりがあらわになるところがいい。	NULL		
9819	イケイケ	場合によっては、本当に脳天気じゃないかと思うくらい、イケイケドンドンな面があります。	NULL		
9820	イケイケ	もちろんイケイケの国の人たちは聞く耳をもたないだろう。	NULL		
9821	イケイケ	ここは自然な感情で歌えるので、自然とイケイケな歌になる・・・	NULL		
9822	イケイケ	別に日本がインフレに見舞われていないのだからと、イケイケドンドンであったわけだ。	NULL		
9823	イケイケ	均衡表は転換線は割れてきたがまだ基準線が上向きのままの三役好転となっているのでイケイケの売りとはなっていないが期待はしたい。	NULL		
9824	バカップル	遊園地デートなんて普通なら（仲間ののぞきやら監視で）横やりが入りそうなものですが、ここは純粋に２人のバカップルぶりを堪能できるのが良いですね。	NULL		
9825	バカップル,ラブラブ	交際7年目の、20歳年の差ラブラブバカップルｗ	NULL		
9826	バカップル	こんなバカップルですが、温かく見守ってください	NULL		
9827	バカップル	が！バカップルばかりになっております・・・orz	NULL	orz	
9828	バカップル	苦手な３Pか？と思いつつ買ったけど全然ちがって、わりかしほのぼの系バカップルなお話だった。双子弟カップルのほうが好きだな。	NULL		
9829	バカップル	変態バカップルの惚気話を延々と聞かされるラブコメ	NULL		
9830	バカップル	大分駅に到着して、皆が降りようとしているのに、乗ってくる高校生の”バカップル”。	NULL		
9831	バカップル	僕の元から、まーちゃんが消えた。バカップル伝説も終焉を迎えた。	NULL		
9832	バカップル	確かに甘々バカップルたちでした。	NULL		
9833	バカップル	わかりました、今。Ｔｗｉｔｔｅｒよく知らないひとが、ぜんぜん知らないひとに説明してるから、あのう、電車のなかのバカップルみたいになってんですよ。(笑)	NULL	(笑)	
9834	バカップル	下町で一番仲がいい、新婚元バカップル「TN」のダーリンTが主に発信！！！	NULL		
9835	バカップル	バカップルと掛けまして、太陽と解きます。	NULL		
9836	バカップル	ある意味とても甘いバカップルなのかもしれません	NULL		
9837	バカップル	普通のバカップルの10倍ひくわー･･･	NULL		
9838	バカップル	姪が、バカップルの似顔絵をサクサクっと描いてくれました	NULL		
9839	バカップル	真一とイタチさん・・・この頃から十分バカップルぽかったんだね・・・	NULL		
9840	バカップル	バカップル伝説も終焉を迎えた。	NULL		
9841	バカップル	唯一の救いは、今回巻末に収録されていた同人誌で、なまじ本編が殺伐としてるから、貴之×柾のバカップルが堪能できて、ラブと甘々補給にちょうどいいのかも。	NULL		
9842	バカップル	途中、思わずこれは現代で言うところのバカップルではないかと思うシーンが何度も。（笑	NULL	（笑	
9843	バカップル	おっと。いちおう断っておくけど、多摩湖さんと俺は、決してキャッキャウフフなバカップルじゃない。	NULL		
